audio_id	genre_id	user_id	genre_name	audio_count
844	844	25773	Fritz389	37
335	335	79970	Shizue392	3
4654	4654	31931	Bullock1979	9
2464	2464	20697	Oren1961	11
2960	2960	64343	Heredia2022	52
1042	1042	38914	Ronda1979	69
4157	4157	93309	Ron2019	13
3239	3239	81211	Jame1995	73
2955	2955	97439	Mccallister679	61
3736	3736	25509	Dane1959	73
1545	1545	74344	Potts9	83
331	331	98595	Theo1996	21
3238	3238	83830	Kyle194	13
1541	1541	43607	Gauthier423	43
3739	3739	49312	Bart39	58
4156	4156	93134	Darrell2004	89
3741	3741	79163	Slack2008	81
836	836	15192	Lynell9	21
4152	4152	65569	Marcela799	58
2965	2965	73433	Jerica1999	8
2457	2457	54195	Mechelle1996	41
336	336	94520	Bo2005	9
3744	3744	97424	Serafina1981	78
837	837	10607	Dalton9	55
830	830	70996	Piedad887	52
4158	4158	96948	Lucia1964	95
2959	2959	94507	Shila1954	74
4655	4655	02084	Tony883	43
3236	3236	11784	Selena329	64
2959	2959	94507	Shila1954	55
832	832	85639	Clawson1952	63
337	337	12674	Sydney533	42
1543	1543	29535	Frantz2027	53
4654	4654	31931	Bullock1979	6
332	332	01555	Heckman1981	48
4656	4656	07563	Agatha117	69
344	344	68180	Bianca1983	79
4157	4157	93309	Ron2019	72
845	845	49033	Azzie394	7
4153	4153	25309	Chuck2024	5
838	838	05541	Minna255	36
2960	2960	64343	Heredia2022	66
1042	1042	38914	Ronda1979	40
345	345	38347	Rosario312	68
338	338	68281	Jamar2022	23
2455	2455	86478	Noel2000	1
2465	2465	24656	Demarcus871	21
3740	3740	92021	Jalisa6	1
4650	4650	26475	Holland391	70
4651	4651	55970	Silvia2027	98
3737	3737	27201	Sherman235	28
4159	4159	58366	Ryann2013	52
2460	2460	19657	Mcwhorter287	54
2459	2459	87340	Pena2023	100
4657	4657	72937	Rosaline185	47
4153	4153	25309	Chuck2024	87
2961	2961	50130	Gustavo2003	79
2966	2966	56422	Allred2020	71
1547	1547	31583	Johnson2013	4
4651	4651	55970	Silvia2027	2
1542	1542	77331	Kramer2004	81
3241	3241	82161	Andres228	7
330	330	99890	Burgess2003	41
1034	1034	17077	Bobbi1997	99
839	839	29509	Fumiko2007	60
2460	2460	19657	Mcwhorter287	15
4157	4157	93309	Ron2019	57
2466	2466	35659	Norwood131	60
1047	1047	91709	Shawna217	66
4154	4154	96516	Sebastian76	6
4655	4655	02084	Tony883	98
833	833	18827	Wise617	12
333	333	00685	Malley1959	50
339	339	18088	Bryce194	5
1042	1042	38914	Ronda1979	41
2958	2958	80668	Hunt2012	15
4158	4158	96948	Lucia1964	51
4655	4655	02084	Tony883	24
3734	3734	75297	Mozelle2005	30
2955	2955	97439	Mccallister679	14
831	831	76952	Dwayne1973	95
3733	3733	92469	Lanette848	2
846	846	22158	Julian261	96
4158	4158	96948	Lucia1964	73
3233	3233	20364	Ortiz786	52
2956	2956	60417	Sherman76	37
346	346	35347	Joy685	18
847	847	06460	Kingsley2026	34
4656	4656	07563	Agatha117	79
331	331	98595	Theo1996	6
2961	2961	50130	Gustavo2003	41
4159	4159	58366	Ryann2013	78
3239	3239	81211	Jame1995	12
1548	1548	54595	Marcela67	27
4652	4652	32228	Gavin1993	10
832	832	85639	Clawson1952	69
1048	1048	77880	Floyd581	41
4160	4160	64394	Dwain2011	100
3237	3237	72388	Rodney1972	20
1535	1535	99723	Blaine1961	12
3740	3740	92021	Jalisa6	1
1041	1041	77160	Metzler596	31
1045	1045	90906	Parks2018	98
347	347	35399	Buster175	50
848	848	22803	Jean39	92
4658	4658	15616	Brain877	99
4657	4657	72937	Rosaline185	58
2455	2455	86478	Noel2000	5
1043	1043	21626	Tianna148	90
348	348	69346	Judie2012	2
2461	2461	89398	Oh667	58
3234	3234	95333	Joane2025	94
3240	3240	44525	Alysia31	27
1035	1035	74685	Harry624	33
834	834	85423	Bunker1980	20
1543	1543	29535	Frantz2027	47
3240	3240	44525	Alysia31	38
3742	3742	74076	Jeanna6	90
4154	4154	96516	Sebastian76	2
4161	4161	34171	Simpkins1977	14
1043	1043	21626	Tianna148	13
3242	3242	54780	Larissa1975	60
332	332	01555	Heckman1981	27
2962	2962	94321	Fallon779	70
1543	1543	29535	Frantz2027	9
840	840	32118	Emmie6	11
2456	2456	78872	Milburn1	37
3244	3244	97286	Robin1992	50
3738	3738	71379	Weldon2009	55
4160	4160	64394	Dwain2011	50
4656	4656	07563	Agatha117	25
4659	4659	70301	Eliseo1989	59
3238	3238	83830	Kyle194	59
3743	3743	73210	Rikki1974	82
1539	1539	55141	Samuel991	13
340	340	34865	Bannister519	8
3739	3739	49312	Bart39	76
2461	2461	89398	Oh667	5
2960	2960	64343	Heredia2022	66
4658	4658	15616	Brain877	44
3243	3243	54436	Macias771	60
4652	4652	32228	Gavin1993	86
1546	1546	06196	Dyan2011	1
4155	4155	39801	Henry2018	42
841	841	18816	Vernon1954	33
2957	2957	37651	Jenette8	32
1549	1549	82294	Stacy2024	99
4158	4158	96948	Lucia1964	13
2462	2462	37988	Marina1981	72
2459	2459	87340	Pena2023	94
3239	3239	81211	Jame1995	24
4155	4155	39801	Henry2018	76
4161	4161	34171	Simpkins1977	54
2458	2458	08431	Dorla2012	5
4656	4656	07563	Agatha117	17
849	849	17874	Stepp2002	8
2967	2967	49988	Vinson635	24
1541	1541	43607	Gauthier423	44
4162	4162	63552	Howland1952	98
334	334	36408	Blais2017	46
2457	2457	54195	Mechelle1996	25
4659	4659	70301	Eliseo1989	85
4660	4660	77136	Goad1965	94
3741	3741	79163	Slack2008	15
3744	3744	97424	Serafina1981	7
3741	3741	79163	Slack2008	74
1544	1544	72446	Linton2020	6
2962	2962	94321	Fallon779	50
1046	1046	20624	Lorilee2017	65
1044	1044	89482	Alonso2012	55
2956	2956	60417	Sherman76	53
1542	1542	77331	Kramer2004	36
835	835	02645	Arteaga2004	27
4159	4159	58366	Ryann2013	29
2959	2959	94507	Shila1954	73
2467	2467	43027	Horacio114	46
4653	4653	45941	Jonathon69	33
341	341	60685	Joseph34	23
2460	2460	19657	Mcwhorter287	14
4653	4653	45941	Jonathon69	43
1041	1041	77160	Metzler596	28
2456	2456	78872	Milburn1	5
3735	3735	66629	Faviola836	7
3741	3741	79163	Slack2008	8
1043	1043	21626	Tianna148	64
2968	2968	49578	Preston2023	12
1049	1049	74746	Dickerson2028	16
335	335	79970	Shizue392	54
842	842	11943	Dahl427	12
4657	4657	72937	Rosaline185	87
3241	3241	82161	Andres228	87
1039	1039	77356	Aubrey1994	29
2468	2468	42666	Lovella1978	58
1545	1545	74344	Potts9	82
1536	1536	22878	Marlowe1952	27
3745	3745	10995	Steve689	94
342	342	02106	Rosalie842	92
836	836	15192	Lynell9	63
2458	2458	08431	Dorla2012	33
4156	4156	93134	Darrell2004	33
3241	3241	82161	Andres228	80
336	336	94520	Bo2005	61
3734	3734	75297	Mozelle2005	89
2459	2459	87340	Pena2023	9
3245	3245	74896	Annette828	61
833	833	18827	Wise617	59
3740	3740	92021	Jalisa6	83
2957	2957	37651	Jenette8	39
2457	2457	54195	Mechelle1996	33
2969	2969	85750	Stapleton914	48
2959	2959	94507	Shila1954	34
4162	4162	63552	Howland1952	33
1550	1550	81263	Rodrigues1	2
3244	3244	97286	Robin1992	78
4160	4160	64394	Dwain2011	11
4159	4159	58366	Ryann2013	80
1542	1542	77331	Kramer2004	64
3235	3235	46136	Broadway1989	3
1042	1042	38914	Ronda1979	60
4657	4657	72937	Rosaline185	89
1045	1045	90906	Parks2018	5
2960	2960	64343	Heredia2022	43
1045	1045	90906	Parks2018	62
3234	3234	95333	Joane2025	6
3745	3745	10995	Steve689	19
1543	1543	29535	Frantz2027	35
4660	4660	77136	Goad1965	44
2459	2459	87340	Pena2023	93
4156	4156	93134	Darrell2004	1
1042	1042	38914	Ronda1979	35
333	333	00685	Malley1959	36
1546	1546	06196	Dyan2011	66
2462	2462	37988	Marina1981	4
349	349	90799	Jamey31	10
3735	3735	66629	Faviola836	83
3235	3235	46136	Broadway1989	91
837	837	10607	Dalton9	4
2960	2960	64343	Heredia2022	30
4654	4654	31931	Bullock1979	72
4654	4654	31931	Bullock1979	95
843	843	26393	Denese747	82
2961	2961	50130	Gustavo2003	83
834	834	85423	Bunker1980	92
4163	4163	10152	Jasmine885	77
334	334	36408	Blais2017	30
835	835	02645	Arteaga2004	40
1547	1547	31583	Johnson2013	19
3742	3742	74076	Jeanna6	77
4157	4157	93309	Ron2019	48
850	850	22037	Colton2	62
1543	1543	29535	Frantz2027	24
4157	4157	93309	Ron2019	21
2958	2958	80668	Hunt2012	30
2963	2963	43014	Joe2	12
2463	2463	71407	Teri3	13
2458	2458	08431	Dorla2012	75
337	337	12674	Sydney533	51
3736	3736	25509	Dane1959	13
4163	4163	10152	Jasmine885	38
1036	1036	48387	Hee1992	3
1047	1047	91709	Shawna217	92
3240	3240	44525	Alysia31	50
2460	2460	19657	Mcwhorter287	14
2960	2960	64343	Heredia2022	60
4160	4160	64394	Dwain2011	18
2460	2460	19657	Mcwhorter287	32
1544	1544	72446	Linton2020	22
3742	3742	74076	Jeanna6	75
838	838	05541	Minna255	13
1544	1544	72446	Linton2020	50
4658	4658	15616	Brain877	90
2958	2958	80668	Hunt2012	9
4661	4661	84188	Mario2008	61
1050	1050	21253	Shella1990	93
1043	1043	21626	Tianna148	86
4655	4655	02084	Tony883	95
4161	4161	34171	Simpkins1977	1
3241	3241	82161	Andres228	59
4658	4658	15616	Brain877	3
2460	2460	19657	Mcwhorter287	95
335	335	79970	Shizue392	53
1551	1551	86327	Noble1972	94
3242	3242	54780	Larissa1975	82
1548	1548	54595	Marcela67	100
4158	4158	96948	Lucia1964	80
4161	4161	34171	Simpkins1977	87
1043	1043	21626	Tianna148	22
2961	2961	50130	Gustavo2003	8
2469	2469	07171	Hanson1981	13
3236	3236	11784	Selena329	88
4164	4164	02772	Ned1953	36
3742	3742	74076	Jeanna6	74
4656	4656	07563	Agatha117	45
3741	3741	79163	Slack2008	21
1540	1540	11868	Kathern1992	48
1544	1544	72446	Linton2020	25
343	343	83102	Petty2009	64
2963	2963	43014	Joe2	71
2461	2461	89398	Oh667	3
1048	1048	77880	Floyd581	97
1537	1537	21517	Shayna1961	9
4661	4661	84188	Mario2008	60
4659	4659	70301	Eliseo1989	7
4159	4159	58366	Ryann2013	6
1044	1044	89482	Alonso2012	40
3242	3242	54780	Larissa1975	67
4662	4662	43868	Mccormack689	100
836	836	15192	Lynell9	10
4164	4164	02772	Ned1953	34
336	336	94520	Bo2005	3
350	350	16324	Noma1995	71
3241	3241	82161	Andres228	81
4662	4662	43868	Mccormack689	65
1546	1546	06196	Dyan2011	70
1549	1549	82294	Stacy2024	33
1051	1051	78326	Kenneth5	49
2461	2461	89398	Oh667	7
2962	2962	94321	Fallon779	68
3746	3746	77138	Lerma534	35
1046	1046	20624	Lorilee2017	67
1040	1040	16372	Misha353	77
837	837	10607	Dalton9	10
3743	3743	73210	Rikki1974	57
4165	4165	93795	Madonna2014	90
851	851	85610	Eric19	84
2463	2463	71407	Teri3	77
3737	3737	27201	Sherman235	10
4663	4663	09962	Wingfield64	59
2962	2962	94321	Fallon779	3
1552	1552	93391	Negron246	8
351	351	36806	Annette2028	76
337	337	12674	Sydney533	4
3237	3237	72388	Rodney1972	38
3243	3243	54436	Macias771	76
838	838	05541	Minna255	87
3744	3744	97424	Serafina1981	79
4166	4166	18991	Vita251	75
338	338	68281	Jamar2022	59
3742	3742	74076	Jeanna6	52
3736	3736	25509	Dane1959	71
1044	1044	89482	Alonso2012	2
844	844	25773	Fritz389	26
2458	2458	08431	Dorla2012	70
839	839	29509	Fumiko2007	72
3743	3743	73210	Rikki1974	87
1046	1046	20624	Lorilee2017	36
1547	1547	31583	Johnson2013	66
338	338	68281	Jamar2022	10
2970	2970	59018	Mellissa944	95
2470	2470	42557	Shinn7	32
2462	2462	37988	Marina1981	11
2462	2462	37988	Marina1981	32
1037	1037	72339	Padilla1	4
2961	2961	50130	Gustavo2003	93
3242	3242	54780	Larissa1975	9
4165	4165	93795	Madonna2014	73
4664	4664	46581	Gale1991	79
3242	3242	54780	Larissa1975	59
4659	4659	70301	Eliseo1989	4
3243	3243	54436	Macias771	71
3244	3244	97286	Robin1992	45
2964	2964	42672	Hildegard145	16
339	339	18088	Bryce194	11
4162	4162	63552	Howland1952	53
2963	2963	43014	Joe2	4
852	852	97616	Weis1	13
4162	4162	63552	Howland1952	77
1044	1044	89482	Alonso2012	19
839	839	29509	Fumiko2007	11
339	339	18088	Bryce194	77
2464	2464	20697	Oren1961	90
4660	4660	77136	Goad1965	98
4657	4657	72937	Rosaline185	19
1052	1052	49308	Minor294	14
3236	3236	11784	Selena329	87
3737	3737	27201	Sherman235	6
840	840	32118	Emmie6	93
840	840	32118	Emmie6	29
340	340	34865	Bannister519	18
2963	2963	43014	Joe2	80
1545	1545	74344	Potts9	51
2959	2959	94507	Shila1954	77
344	344	68180	Bianca1983	18
845	845	49033	Azzie394	5
1049	1049	74746	Dickerson2028	39
1545	1545	74344	Potts9	72
3743	3743	73210	Rikki1974	68
1544	1544	72446	Linton2020	8
1538	1538	48342	Moses1991	10
1045	1045	90906	Parks2018	84
2461	2461	89398	Oh667	40
3744	3744	97424	Serafina1981	9
340	340	34865	Bannister519	66
3743	3743	73210	Rikki1974	25
3244	3244	97286	Robin1992	45
2463	2463	71407	Teri3	22
3243	3243	54436	Macias771	38
4167	4167	88599	Tawnya59	42
3745	3745	10995	Steve689	92
1553	1553	73737	Martin8	9
345	345	38347	Rosario312	2
2964	2964	42672	Hildegard145	76
1547	1547	31583	Johnson2013	91
4660	4660	77136	Goad1965	85
1541	1541	43607	Gauthier423	82
352	352	64781	Albert1951	24
1044	1044	89482	Alonso2012	39
841	841	18816	Vernon1954	67
1545	1545	74344	Potts9	8
4665	4665	33285	Mcneill665	43
1045	1045	90906	Parks2018	22
2961	2961	50130	Gustavo2003	75
2463	2463	71407	Teri3	94
4160	4160	64394	Dwain2011	47
2464	2464	20697	Oren1961	37
341	341	60685	Joseph34	26
4163	4163	10152	Jasmine885	54
3243	3243	54436	Macias771	59
2459	2459	87340	Pena2023	81
2960	2960	64343	Heredia2022	45
2962	2962	94321	Fallon779	91
4658	4658	15616	Brain877	21
3237	3237	72388	Rodney1972	77
2462	2462	37988	Marina1981	83
1045	1045	90906	Parks2018	58
1053	1053	55049	Coats961	67
4163	4163	10152	Jasmine885	43
2461	2461	89398	Oh667	64
3745	3745	10995	Steve689	17
841	841	18816	Vernon1954	9
1545	1545	74344	Potts9	53
1045	1045	90906	Parks2018	79
2965	2965	73433	Jerica1999	97
4661	4661	84188	Mario2008	21
4164	4164	02772	Ned1953	50
4161	4161	34171	Simpkins1977	9
1546	1546	06196	Dyan2011	4
846	846	22158	Julian261	1
4663	4663	09962	Wingfield64	27
3738	3738	71379	Weldon2009	4
853	853	99862	Polly575	69
4655	4655	02084	Tony883	66
1047	1047	91709	Shawna217	22
2964	2964	42672	Hildegard145	44
4661	4661	84188	Mario2008	49
3744	3744	97424	Serafina1981	29
4662	4662	43868	Mccormack689	42
3238	3238	83830	Kyle194	91
4659	4659	70301	Eliseo1989	40
4166	4166	18991	Vita251	61
3738	3738	71379	Weldon2009	3
341	341	60685	Joseph34	85
3245	3245	74896	Annette828	26
2963	2963	43014	Joe2	12
3244	3244	97286	Robin1992	8
2959	2959	94507	Shila1954	10
2965	2965	73433	Jerica1999	51
2459	2459	87340	Pena2023	71
3745	3745	10995	Steve689	62
1038	1038	54782	Nicholas1983	38
1546	1546	06196	Dyan2011	20
4168	4168	13789	Tressie2	19
842	842	11943	Dahl427	76
1046	1046	20624	Lorilee2017	83
1550	1550	81263	Rodrigues1	74
1547	1547	31583	Johnson2013	7
1041	1041	77160	Metzler596	92
1542	1542	77331	Kramer2004	5
2962	2962	94321	Fallon779	69
1548	1548	54595	Marcela67	45
3744	3744	97424	Serafina1981	6
2465	2465	24656	Demarcus871	15
4162	4162	63552	Howland1952	76
3246	3246	60697	Hollis218	49
1048	1048	77880	Floyd581	14
1546	1546	06196	Dyan2011	15
4666	4666	46732	Julio1962	87
4664	4664	46581	Gale1991	43
4169	4169	73452	Travis1962	78
2465	2465	24656	Demarcus871	28
3739	3739	49312	Bart39	92
3747	3747	49903	Jarred8	44
4158	4158	96948	Lucia1964	67
1050	1050	21253	Shella1990	66
4167	4167	88599	Tawnya59	56
4660	4660	77136	Goad1965	2
346	346	35347	Joy685	27
2971	2971	36434	Logan696	11
847	847	06460	Kingsley2026	38
3245	3245	74896	Annette828	26
3746	3746	77138	Lerma534	20
1549	1549	82294	Stacy2024	48
4165	4165	93795	Madonna2014	23
3238	3238	83830	Kyle194	6
2966	2966	56422	Allred2020	53
3239	3239	81211	Jame1995	1
4665	4665	33285	Mcneill665	38
2471	2471	48468	Kazuko2001	3
3740	3740	92021	Jalisa6	81
3240	3240	44525	Alysia31	75
4663	4663	09962	Wingfield64	81
3746	3746	77138	Lerma534	66
1551	1551	86327	Noble1972	12
2972	2972	73026	Underwood1966	86
347	347	35399	Buster175	5
4166	4166	18991	Vita251	75
4667	4667	00082	Lanny2015	73
1051	1051	78326	Kenneth5	21
2964	2964	42672	Hildegard145	33
3246	3246	60697	Hollis218	32
1046	1046	20624	Lorilee2017	83
2472	2472	57105	Whitten83	1
2460	2460	19657	Mcwhorter287	2
1552	1552	93391	Negron246	99
3739	3739	49312	Bart39	23
848	848	22803	Jean39	36
1047	1047	91709	Shawna217	28
4168	4168	13789	Tressie2	5
348	348	69346	Judie2012	46
4664	4664	46581	Gale1991	28
1546	1546	06196	Dyan2011	92
2960	2960	64343	Heredia2022	2
1554	1554	29605	Rosetta7	43
4164	4164	02772	Ned1953	59
3244	3244	97286	Robin1992	38
1046	1046	20624	Lorilee2017	41
1548	1548	54595	Marcela67	3
3745	3745	10995	Steve689	45
1054	1054	13583	Damion2000	31
3747	3747	49903	Jarred8	71
3245	3245	74896	Annette828	29
842	842	11943	Dahl427	33
4656	4656	07563	Agatha117	63
1539	1539	55141	Samuel991	95
3245	3245	74896	Annette828	2
4163	4163	10152	Jasmine885	85
3741	3741	79163	Slack2008	9
4662	4662	43868	Mccormack689	28
353	353	35621	Cain1966	73
3247	3247	73468	Reedy124	61
4159	4159	58366	Ryann2013	67
1039	1039	77356	Aubrey1994	42
1049	1049	74746	Dickerson2028	10
4167	4167	88599	Tawnya59	57
4165	4165	93795	Madonna2014	23
3746	3746	77138	Lerma534	65
2966	2966	56422	Allred2020	56
854	854	15914	Angelo211	60
3245	3245	74896	Annette828	31
2464	2464	20697	Oren1961	56
2466	2466	35659	Norwood131	77
2460	2460	19657	Mcwhorter287	16
2961	2961	50130	Gustavo2003	38
1047	1047	91709	Shawna217	63
3246	3246	60697	Hollis218	76
1548	1548	54595	Marcela67	33
1540	1540	11868	Kathern1992	20
1555	1555	24324	Porfirio661	72
354	354	03496	Simonson1951	41
855	855	96553	Mike5	53
342	342	02106	Rosalie842	42
1048	1048	77880	Floyd581	12
2464	2464	20697	Oren1961	25
4666	4666	46732	Julio1962	51
4169	4169	73452	Travis1962	18
4667	4667	00082	Lanny2015	89
1040	1040	16372	Misha353	24
342	342	02106	Rosalie842	80
1046	1046	20624	Lorilee2017	65
3746	3746	77138	Lerma534	50
4663	4663	09962	Wingfield64	15
4170	4170	34155	Faye665	84
843	843	26393	Denese747	52
849	849	17874	Stepp2002	42
2466	2466	35659	Norwood131	5
3239	3239	81211	Jame1995	25
4665	4665	33285	Mcneill665	72
1055	1055	85346	Gail2009	7
1541	1541	43607	Gauthier423	9
355	355	90267	Dudley216	18
349	349	90799	Jamey31	36
2967	2967	49988	Vinson635	28
2965	2965	73433	Jerica1999	94
4657	4657	72937	Rosaline185	4
856	856	69028	Kris9	52
2462	2462	37988	Marina1981	4
843	843	26393	Denese747	69
4668	4668	46745	Carney1969	71
3246	3246	60697	Hollis218	49
1547	1547	31583	Johnson2013	93
2467	2467	43027	Horacio114	24
3740	3740	92021	Jalisa6	8
2463	2463	71407	Teri3	83
343	343	83102	Petty2009	28
4170	4170	34155	Faye665	58
850	850	22037	Colton2	31
3747	3747	49903	Jarred8	38
1547	1547	31583	Johnson2013	76
343	343	83102	Petty2009	4
4168	4168	13789	Tressie2	75
2967	2967	49988	Vinson635	1
844	844	25773	Fritz389	85
3247	3247	73468	Reedy124	24
2465	2465	24656	Demarcus871	67
344	344	68180	Bianca1983	42
1042	1042	38914	Ronda1979	88
4668	4668	46745	Carney1969	41
2966	2966	56422	Allred2020	17
2968	2968	49578	Preston2023	32
1543	1543	29535	Frantz2027	67
1043	1043	21626	Tianna148	81
4171	4171	34750	Savage943	5
4166	4166	18991	Vita251	85
3747	3747	49903	Jarred8	92
1052	1052	49308	Minor294	6
2963	2963	43014	Joe2	23
4664	4664	46581	Gale1991	32
2463	2463	71407	Teri3	7
3746	3746	77138	Lerma534	6
350	350	16324	Noma1995	39
2973	2973	90255	Camellia434	40
2466	2466	35659	Norwood131	45
4171	4171	34750	Savage943	28
845	845	49033	Azzie394	88
2461	2461	89398	Oh667	51
1041	1041	77160	Metzler596	80
4669	4669	32707	Domingo734	1
2964	2964	42672	Hildegard145	85
1553	1553	73737	Martin8	76
3748	3748	72683	Meaghan2012	27
2967	2967	49988	Vinson635	89
4160	4160	64394	Dwain2011	26
1556	1556	67156	Elwanda125	67
2961	2961	50130	Gustavo2003	42
2464	2464	20697	Oren1961	13
3246	3246	60697	Hollis218	14
3246	3246	60697	Hollis218	49
4167	4167	88599	Tawnya59	37
4666	4666	46732	Julio1962	35
844	844	25773	Fritz389	8
1047	1047	91709	Shawna217	18
4665	4665	33285	Mcneill665	49
3248	3248	90080	Skinner18	67
1549	1549	82294	Stacy2024	77
4168	4168	13789	Tressie2	88
345	345	38347	Rosario312	18
2468	2468	42666	Lovella1978	52
3749	3749	52245	Luckett1989	20
4172	4172	47280	Willene667	6
4669	4669	32707	Domingo734	96
4670	4670	96032	Catherin597	36
344	344	68180	Bianca1983	5
1047	1047	91709	Shawna217	76
2962	2962	94321	Fallon779	36
3747	3747	49903	Jarred8	94
845	845	49033	Azzie394	6
4661	4661	84188	Mario2008	24
4173	4173	92969	Eulah815	51
2461	2461	89398	Oh667	3
851	851	85610	Eric19	80
2467	2467	43027	Horacio114	43
2467	2467	43027	Horacio114	88
4658	4658	15616	Brain877	41
4161	4161	34171	Simpkins1977	26
2969	2969	85750	Stapleton914	77
3247	3247	73468	Reedy124	68
3247	3247	73468	Reedy124	88
1548	1548	54595	Marcela67	99
3747	3747	49903	Jarred8	14
351	351	36806	Annette2028	66
3247	3247	73468	Reedy124	69
3241	3241	82161	Andres228	32
1048	1048	77880	Floyd581	5
3249	3249	65316	Genevive9	54
4172	4172	47280	Willene667	21
3748	3748	72683	Meaghan2012	79
1548	1548	54595	Marcela67	16
2469	2469	07171	Hanson1981	11
852	852	97616	Weis1	8
2964	2964	42672	Hildegard145	57
3748	3748	72683	Meaghan2012	78
2462	2462	37988	Marina1981	49
2473	2473	92190	Bobbitt4	11
3742	3742	74076	Jeanna6	70
4670	4670	96032	Catherin597	90
4173	4173	92969	Eulah815	5
2968	2968	49578	Preston2023	4
1048	1048	77880	Floyd581	6
2965	2965	73433	Jerica1999	39
4164	4164	02772	Ned1953	33
356	356	64041	Toby1953	70
345	345	38347	Rosario312	21
846	846	22158	Julian261	95
846	846	22158	Julian261	1
2970	2970	59018	Mellissa944	71
3240	3240	44525	Alysia31	3
346	346	35347	Joy685	91
1550	1550	81263	Rodrigues1	78
4169	4169	73452	Travis1962	100
2464	2464	20697	Oren1961	91
4659	4659	70301	Eliseo1989	29
1048	1048	77880	Floyd581	30
847	847	06460	Kingsley2026	6
4662	4662	43868	Mccormack689	10
3248	3248	90080	Skinner18	8
346	346	35347	Joy685	45
352	352	64781	Albert1951	58
1549	1549	82294	Stacy2024	100
1050	1050	21253	Shella1990	95
4671	4671	99342	Emory52	29
4174	4174	64458	Magdalene1975	62
2468	2468	42666	Lovella1978	74
1542	1542	77331	Kramer2004	7
857	857	35043	Marcel61	65
4672	4672	97552	Fredrick2000	17
347	347	35399	Buster175	16
847	847	06460	Kingsley2026	14
2965	2965	73433	Jerica1999	57
2465	2465	24656	Demarcus871	8
1049	1049	74746	Dickerson2028	24
2974	2974	69653	Lemay2026	68
357	357	49532	Terry1990	54
2968	2968	49578	Preston2023	71
2474	2474	66802	Jeanene1995	97
1042	1042	38914	Ronda1979	6
4162	4162	63552	Howland1952	48
4666	4666	46732	Julio1962	38
3247	3247	73468	Reedy124	92
1053	1053	55049	Coats961	20
1049	1049	74746	Dickerson2028	85
3242	3242	54780	Larissa1975	4
1547	1547	31583	Johnson2013	89
2966	2966	56422	Allred2020	24
1549	1549	82294	Stacy2024	13
3743	3743	73210	Rikki1974	59
2965	2965	73433	Jerica1999	99
4671	4671	99342	Emory52	98
3243	3243	54436	Macias771	70
848	848	22803	Jean39	68
3748	3748	72683	Meaghan2012	56
3750	3750	32484	Lemay223	99
2465	2465	24656	Demarcus871	62
1551	1551	86327	Noble1972	1
4667	4667	00082	Lanny2015	25
4174	4174	64458	Magdalene1975	55
4169	4169	73452	Travis1962	23
4667	4667	00082	Lanny2015	76
3749	3749	52245	Luckett1989	74
2962	2962	94321	Fallon779	18
1051	1051	78326	Kenneth5	28
4170	4170	34155	Faye665	23
347	347	35399	Buster175	52
4668	4668	46745	Carney1969	22
848	848	22803	Jean39	93
3741	3741	79163	Slack2008	11
3748	3748	72683	Meaghan2012	10
2468	2468	42666	Lovella1978	18
1544	1544	72446	Linton2020	4
1549	1549	82294	Stacy2024	17
1044	1044	89482	Alonso2012	7
2470	2470	42557	Shinn7	12
4175	4175	90214	Arlen2013	86
4673	4673	50975	Donovan72	98
348	348	69346	Judie2012	60
3250	3250	10436	Garner847	4
2966	2966	56422	Allred2020	66
1545	1545	74344	Potts9	97
1056	1056	21776	Meg1	57
4176	4176	49538	Keenan2022	43
4672	4672	97552	Fredrick2000	52
849	849	17874	Stepp2002	75
853	853	99862	Polly575	74
4165	4165	93795	Madonna2014	17
4171	4171	34750	Savage943	82
349	349	90799	Jamey31	35
1550	1550	81263	Rodrigues1	38
858	858	77156	Felipe966	98
3751	3751	34453	Paulsen5	65
4674	4674	41630	Bartlett586	69
2975	2975	16811	Chalmers2011	96
3249	3249	65316	Genevive9	92
3748	3748	72683	Meaghan2012	19
1552	1552	93391	Negron246	36
2963	2963	43014	Joe2	38
850	850	22037	Colton2	55
2969	2969	85750	Stapleton914	85
4669	4669	32707	Domingo734	21
1543	1543	29535	Frantz2027	57
3241	3241	82161	Andres228	9
348	348	69346	Judie2012	28
350	350	16324	Noma1995	45
1045	1045	90906	Parks2018	96
4170	4170	34155	Faye665	67
2462	2462	37988	Marina1981	55
4177	4177	13767	Josefina1	63
4172	4172	47280	Willene667	98
3248	3248	90080	Skinner18	84
3248	3248	90080	Skinner18	96
3750	3750	32484	Lemay223	70
4670	4670	96032	Catherin597	35
3744	3744	97424	Serafina1981	51
3742	3742	74076	Jeanna6	42
4675	4675	67382	Stephani838	19
851	851	85610	Eric19	16
2466	2466	35659	Norwood131	41
2969	2969	85750	Stapleton914	24
4173	4173	92969	Eulah815	19
3749	3749	52245	Luckett1989	25
1550	1550	81263	Rodrigues1	42
2971	2971	36434	Logan696	74
3244	3244	97286	Robin1992	35
353	353	35621	Cain1966	45
2466	2466	35659	Norwood131	1
2475	2475	35033	Cody2015	75
4660	4660	77136	Goad1965	36
2465	2465	24656	Demarcus871	61
3249	3249	65316	Genevive9	69
4178	4178	15908	Jimmie1973	8
3250	3250	10436	Garner847	82
2976	2976	91407	Navarro1994	33
1554	1554	29605	Rosetta7	44
4668	4668	46745	Carney1969	1
